User_ID,Age,City_Tier,EV_Type,Battery_Capacity_kWh,Charging_Sessions_Per_Month,Avg_Charge_Cost,Distance_Travelled_Per_Month,Income_Level,Loan_Taken,Missed_Payments_Last_6M,Tenure_Months,Charging_Location_Type,App_Usage_Score,Charger_Working_Status,Charging_Time_Minutes,High_Default_Risk,Charging_Efficiency_Index
256,55,Tier3,2KW,16.6,29,441.94,1117,Medium,0,5,6,Highway,3,Working,27.6,1,100.0
257,27,Tier1,2KW,37.7,12,518.72,2438,Medium,0,5,5,Highway,10,Working,52.1,0,100.0
258,36,Tier3,2KW,56.6,8,516.55,2130,High,1,0,22,Highway,1,Not Working,180.5,1,0.0
259,46,Tier5,4KW,17.2,27,534.95,1299,Medium,1,1,12,Private,2,Working,25.4,1,100.0
260,22,Tier1,3KW,24.9,18,644.22,1524,Medium,0,0,42,Public,4,Not Working,70.1,0,60.07
261,21,Tier3,2KW,42.3,34,473.91,874,Medium,0,0,9,Public,1,Working,69.9,0,100.0
262,32,Tier5,4KW,43.5,23,330.34,773,Low,1,5,11,Private,1,Working,66.3,1,100.0
263,25,Tier5,2KW,25.6,13,357.16,2155,Medium,0,1,26,Highway,1,Working,38.7,0,100.0
264,57,Tier5,4KW,49.7,17,415.18,2274,Low,0,1,47,Public,9,Working,64.1,0,100.0
265,52,Tier5,4KW,26.8,16,475.35,529,High,0,3,5,Highway,9,Working,36.1,0,100.0
266,29,Tier5,3KW,51.7,6,615.48,477,Medium,0,3,4,Private,6,Working,74.7,0,78.66
267,61,Tier3,2KW,39.7,10,433.14,2304,Low,1,3,8,Highway,6,Working,54.3,1,97.46
268,55,Tier3,4KW,47.7,25,651.53,1925,Low,1,3,46,Public,6,Working,68.2,1,100.0
269,39,Tier5,3KW,38.7,33,662.13,1765,Medium,1,0,21,Private,4,Working,61.2,1,100.0
270,36,Tier4,3KW,41.6,24,501.67,1068,Low,0,1,2,Private,9,Working,61.7,0,100.0
271,23,Tier5,4KW,42.1,22,525.6,2326,High,1,0,25,Private,8,Working,74.2,0,100.0
272,40,Tier1,4KW,46.4,13,394.88,843,Medium,0,0,21,Highway,9,Working,76.2,0,86.92
273,44,Tier3,2KW,34.7,19,651.66,1479,Medium,0,2,37,Private,7,Not Working,134.4,0,21.95
274,53,Tier2,2KW,26.0,25,373.54,414,Low,1,5,37,Private,2,Working,31.7,1,100.0
275,44,Tier2,2KW,34.2,5,594.24,437,Low,0,3,28,Public,6,Working,47.3,0,90.06
276,31,Tier2,4KW,28.3,25,326.11,1138,Low,0,2,43,Public,8,Working,44.4,0,100.0
277,28,Tier5,4KW,29.0,11,526.82,1266,Low,0,4,35,Highway,6,Working,43.5,0,100.0
278,56,Tier1,5KW,51.5,7,583.73,2330,Medium,0,4,3,Private,3,Working,67.1,0,88.1
279,58,Tier5,5KW,41.2,27,559.01,2304,Medium,0,5,11,Private,7,Working,64.5,0,100.0
280,60,Tier4,5KW,40.8,26,393.96,1693,Medium,1,1,35,Private,4,Working,51.7,1,100.0
281,40,Tier2,2KW,45.7,11,417.65,1686,Medium,1,2,40,Private,6,Working,54.9,0,100.0
282,55,Tier2,2KW,41.2,17,634.58,1568,Medium,0,1,19,Public,6,Working,72.6,0,94.36
283,45,Tier4,5KW,53.7,13,389.3,2174,Low,0,1,32,Public,4,Working,85.6,0,83.36
284,55,Tier5,2KW,14.1,6,393.41,704,Medium,0,3,6,Private,1,Working,22.5,0,100.0
285,45,Tier5,3KW,25.0,16,630.54,2206,High,1,4,8,Highway,5,Working,40.1,0,100.0
286,49,Tier5,2KW,28.0,6,442.48,2443,Medium,0,2,47,Public,2,Working,43.6,0,90.8
287,38,Tier5,5KW,21.2,17,443.38,1250,Low,0,2,13,Public,4,Working,34.0,0,100.0
288,38,Tier3,3KW,36.1,5,670.65,1559,Medium,1,0,42,Private,4,Working,45.4,0,93.48
289,22,Tier5,2KW,36.6,31,372.56,2333,Low,1,3,34,Public,1,Working,56.5,1,100.0
290,55,Tier5,4KW,54.8,22,362.23,1697,Medium,1,5,30,Highway,7,Working,92.9,1,94.94
291,36,Tier5,2KW,44.0,7,471.51,2385,Medium,1,1,25,Public,6,Working,57.2,0,92.0
292,61,Tier1,5KW,29.9,32,453.89,686,Low,0,3,39,Private,4,Working,44.2,1,100.0
293,56,Tier5,2KW,39.9,11,356.59,740,Low,1,4,12,Highway,1,Working,53.1,1,100.0
294,53,Tier3,4KW,16.7,7,546.72,1853,Medium,0,5,19,Public,2,Working,23.6,0,100.0
295,24,Tier5,2KW,36.4,19,451.83,1111,Medium,0,0,16,Private,2,Working,59.7,0,100.0
296,53,Tier1,5KW,35.9,16,457.79,794,High,0,2,37,Private,1,Working,57.3,0,100.0
297,34,Tier3,5KW,26.0,15,449.51,1892,Low,0,4,22,Public,7,Working,46.1,0,100.0
298,41,Tier2,5KW,33.0,17,324.47,2009,Medium,0,1,42,Highway,7,Working,44.2,0,100.0
299,40,Tier2,5KW,28.1,28,351.95,1189,Low,1,5,30,Highway,9,Working,37.8,1,100.0
300,28,Tier1,2KW,25.7,7,260.15,1664,High,0,5,39,Public,4,Working,43.0,0,91.56
301,27,Tier5,5KW,41.7,34,586.67,1210,Low,1,0,10,Public,9,Working,70.0,1,100.0
302,23,Tier1,4KW,45.3,22,450.2,2082,Medium,1,3,45,Private,8,Not Working,174.3,1,4.16
303,37,Tier2,5KW,40.1,19,569.37,1713,Medium,0,2,17,Highway,10,Working,60.7,0,100.0
304,53,Tier1,4KW,30.6,30,395.97,2022,High,1,0,4,Highway,9,Not Working,95.0,1,62.64
305,32,Tier3,2KW,28.4,14,587.77,1346,High,1,5,20,Highway,7,Working,34.2,0,100.0
306,42,Tier2,4KW,30.9,24,255.98,971,Low,0,3,6,Highway,3,Working,38.0,1,100.0
307,42,Tier2,2KW,32.8,8,566.65,1378,Medium,1,1,18,Public,10,Working,43.1,0,99.14
308,50,Tier3,4KW,26.3,9,440.64,2371,Medium,1,2,21,Highway,6,Working,35.6,0,100.0
309,58,Tier4,3KW,45.5,16,283.74,1303,Low,0,1,21,Highway,9,Working,57.4,0,100.0
310,58,Tier1,2KW,33.0,25,111.3,1441,Low,0,4,41,Private,1,Working,56.1,1,100.0
311,65,Tier1,5KW,42.6,23,510.2,2069,Low,1,0,44,Private,10,Working,57.3,1,100.0
312,28,Tier2,5KW,21.0,20,568.76,1797,Low,1,0,5,Highway,5,Working,29.9,0,100.0
313,47,Tier5,5KW,28.1,21,457.44,1367,Medium,0,1,26,Public,9,Working,42.7,0,100.0
314,47,Tier3,5KW,43.6,12,522.37,1217,Medium,1,5,9,Highway,4,Working,52.5,1,100.0
315,54,Tier3,4KW,43.7,30,503.57,443,Low,0,5,38,Highway,1,Working,63.5,1,100.0
316,41,Tier2,4KW,23.0,6,456.66,427,Medium,0,2,14,Highway,1,Working,38.7,0,91.7
317,50,Tier3,2KW,38.0,33,565.11,2091,Low,1,0,18,Highway,10,Working,55.4,1,100.0
318,53,Tier1,5KW,38.3,32,272.7,848,Low,0,5,34,Private,5,Working,47.5,1,100.0
319,48,Tier1,5KW,27.9,34,461.81,2494,High,1,3,18,Private,6,Working,36.0,1,100.0
320,53,Tier3,5KW,38.6,20,531.93,2185,Medium,1,1,15,Private,2,Working,54.7,0,100.0
321,25,Tier3,5KW,19.2,19,396.47,408,Low,0,2,15,Public,3,Not Working,55.4,1,68.57
322,39,Tier1,4KW,25.7,15,480.69,629,High,1,4,10,Private,9,Working,39.7,0,100.0
323,24,Tier4,3KW,41.0,9,308.75,476,High,0,2,37,Public,3,Working,49.4,0,100.0
324,55,Tier5,5KW,35.3,6,459.07,763,Medium,0,0,13,Public,3,Working,62.7,0,77.54
325,37,Tier3,3KW,35.8,26,363.48,1673,Low,0,0,35,Highway,7,Not Working,112.4,1,47.77
326,64,Tier4,4KW,33.2,11,387.94,359,High,0,2,44,Private,1,Working,54.4,0,94.16
327,48,Tier5,2KW,40.4,11,518.61,1205,High,0,4,37,Public,9,Working,53.2,0,100.0
328,50,Tier5,4KW,40.9,33,238.62,326,Medium,1,4,44,Highway,8,Working,60.7,1,100.0
329,49,Tier3,5KW,42.9,5,319.1,1395,Medium,0,1,35,Highway,6,Working,62.6,0,81.72
330,26,Tier5,4KW,36.3,29,536.98,935,Medium,1,2,32,Private,1,Not Working,135.8,1,35.87
331,55,Tier1,4KW,31.1,21,431.18,909,High,0,5,38,Highway,8,Working,42.6,0,100.0
332,61,Tier3,2KW,29.4,28,361.84,1340,Low,0,4,36,Private,9,Working,50.8,1,100.0
333,57,Tier2,4KW,24.4,31,504.06,2374,Medium,0,3,9,Highway,7,Working,40.0,0,100.0
334,44,Tier1,5KW,31.0,20,317.12,629,Low,1,3,13,Highway,4,Working,54.2,1,100.0
335,49,Tier3,2KW,28.9,21,313.25,497,Medium,1,5,33,Public,5,Working,44.2,1,100.0
336,51,Tier1,2KW,51.0,15,425.04,2180,Medium,1,1,38,Highway,6,Working,90.9,0,79.9
337,55,Tier4,2KW,24.5,18,433.39,1596,High,1,3,9,Highway,5,Working,35.3,0,100.0
338,53,Tier3,5KW,45.4,17,360.87,1355,Medium,0,4,13,Private,8,Working,74.5,0,95.82
339,41,Tier3,4KW,32.3,7,418.34,1337,Medium,1,2,6,Highway,10,Working,42.5,0,97.34
340,52,Tier1,5KW,32.9,30,609.99,2462,Medium,0,1,9,Public,2,Not Working,128.9,1,40.19
341,43,Tier1,4KW,39.0,24,445.66,697,Low,0,4,5,Highway,7,Working,67.0,1,100.0
342,53,Tier3,3KW,20.8,29,311.99,967,Medium,0,2,47,Public,6,Not Working,83.3,0,63.94
343,23,Tier5,5KW,27.0,12,452.92,1751,Low,1,1,15,Highway,6,Working,40.0,0,100.0
344,38,Tier1,2KW,22.6,16,195.68,1787,Medium,0,5,33,Highway,8,Not Working,65.5,0,59.21
345,45,Tier2,2KW,31.2,33,643.44,2411,Medium,1,4,25,Highway,8,Not Working,96.9,1,65.84
346,62,Tier5,3KW,25.9,15,307.61,1791,Medium,1,4,45,Highway,4,Working,38.3,1,100.0
347,51,Tier1,2KW,48.2,31,474.77,1248,Medium,0,3,22,Highway,7,Working,68.2,0,100.0
348,23,Tier5,2KW,29.2,16,469.46,526,High,1,2,25,Public,7,Working,41.8,0,100.0
349,60,Tier3,2KW,11.2,19,356.31,690,Low,1,5,34,Public,7,Working,15.8,1,100.0
350,44,Tier3,2KW,31.7,25,605.93,490,High,0,2,28,Private,2,Working,42.6,0,100.0
351,52,Tier2,2KW,43.1,8,696.91,1673,Medium,0,0,11,Highway,7,Working,66.8,0,83.68
352,42,Tier2,5KW,51.3,14,360.23,1815,Medium,1,4,37,Public,7,Working,72.0,0,97.04
353,43,Tier2,2KW,32.7,20,535.35,461,Medium,0,0,33,Private,3,Working,40.9,0,100.0
354,22,Tier5,2KW,29.8,13,331.49,1591,Low,1,1,45,Highway,6,Working,49.7,0,100.0
355,47,Tier5,2KW,34.9,21,608.57,2453,Low,0,2,11,Public,1,Working,59.1,1,100.0
356,62,Tier4,4KW,39.2,31,601.78,879,Medium,0,0,33,Private,1,Working,54.9,0,100.0
357,22,Tier5,4KW,23.7,26,571.13,1484,Medium,0,3,2,Highway,8,Working,32.3,0,100.0
358,46,Tier2,5KW,32.6,17,251.23,1709,Medium,1,2,31,Public,8,Working,41.0,0,100.0
359,37,Tier4,5KW,34.5,12,384.89,558,High,0,5,31,Highway,8,Working,56.6,0,95.0
360,60,Tier3,2KW,35.5,27,386.58,351,Medium,0,5,37,Public,6,Working,56.6,0,100.0
361,53,Tier5,2KW,33.6,12,378.49,800,Medium,0,1,20,Highway,6,Working,42.0,0,100.0
362,29,Tier2,2KW,25.6,33,609.43,2287,Medium,0,2,36,Private,10,Working,32.4,0,100.0
363,63,Tier4,5KW,38.4,7,232.67,1843,Medium,0,1,27,Highway,8,Working,52.1,0,92.62
364,59,Tier5,4KW,34.6,25,496.77,2034,High,1,0,19,Public,9,Working,49.8,0,100.0
365,49,Tier3,2KW,34.5,17,539.3,2135,Low,0,3,40,Highway,2,Working,49.3,1,100.0
366,62,Tier1,2KW,24.2,21,365.71,2404,Low,0,0,20,Highway,7,Working,32.6,0,100.0
367,46,Tier3,3KW,41.4,20,510.59,2077,Medium,1,2,15,Private,3,Working,62.8,0,100.0
368,55,Tier2,2KW,25.5,28,503.0,2300,Medium,1,3,41,Private,7,Working,36.2,1,100.0
369,45,Tier4,5KW,51.2,6,417.39,1704,Low,1,2,29,Private,10,Working,70.6,0,82.36
370,44,Tier5,4KW,23.2,14,580.41,1648,Medium,0,1,22,Public,1,Working,39.7,0,100.0
371,33,Tier3,4KW,42.6,7,384.82,1689,Low,0,3,15,Public,5,Working,59.7,0,88.38
372,27,Tier3,3KW,15.9,30,580.71,1855,Medium,0,0,12,Highway,1,Not Working,64.0,1,76.1
373,56,Tier4,2KW,12.4,6,465.82,1465,Low,1,2,41,Highway,7,Working,18.3,0,100.0
374,65,Tier1,4KW,29.5,5,412.6,2424,High,1,3,26,Public,6,Not Working,110.1,1,16.45
375,40,Tier2,5KW,12.4,6,423.14,1537,Medium,1,2,32,Private,8,Working,18.3,0,100.0
376,21,Tier5,2KW,42.3,30,283.38,609,Medium,1,1,43,Public,4,Working,64.2,1,100.0
377,28,Tier4,4KW,34.8,6,406.55,1945,Medium,0,5,47,Private,10,Not Working,113.3,1,18.58
378,36,Tier1,5KW,49.0,10,315.34,1056,Medium,0,1,40,Private,6,Not Working,175.1,0,0.0
379,34,Tier2,2KW,33.3,18,481.77,1284,Low,1,3,4,Highway,3,Working,58.6,1,100.0
380,32,Tier4,4KW,37.4,24,558.06,2106,High,0,2,7,Highway,7,Working,53.6,0,100.0
381,43,Tier5,2KW,32.3,14,504.84,2071,Medium,0,3,22,Public,8,Working,40.8,0,100.0
382,35,Tier5,5KW,26.3,24,364.43,2210,High,0,2,36,Highway,9,Working,46.2,0,100.0
383,48,Tier2,2KW,30.9,5,418.16,2298,Medium,0,1,21,Public,10,Not Working,85.8,0,34.24
384,54,Tier5,4KW,23.0,30,483.2,826,Low,1,3,27,Private,2,Working,33.8,1,100.0
385,22,Tier3,2KW,38.9,17,489.54,640,Low,1,4,42,Highway,1,Working,53.3,1,100.0
386,52,Tier4,2KW,31.9,20,646.46,312,Low,1,5,12,Public,7,Working,41.2,1,100.0
387,43,Tier3,5KW,34.0,32,524.8,1638,Medium,0,4,2,Private,2,Working,46.5,1,100.0
388,42,Tier1,4KW,63.2,6,467.76,1929,Medium,1,2,6,Private,10,Working,79.4,0,83.16
389,45,Tier5,5KW,31.0,18,462.51,999,Medium,0,5,40,Highway,5,Working,46.0,0,100.0
390,42,Tier1,4KW,38.1,33,408.24,1979,Medium,1,4,21,Highway,8,Working,52.1,1,100.0
391,42,Tier2,4KW,34.5,23,450.02,1757,High,0,0,38,Public,10,Working,59.3,0,100.0
392,62,Tier5,5KW,46.6,16,536.05,2446,Medium,0,5,37,Private,6,Working,57.3,0,100.0
393,26,Tier4,2KW,37.4,20,365.18,2227,Low,1,5,5,Highway,7,Working,51.2,1,100.0
394,35,Tier5,2KW,32.3,13,499.24,390,High,1,3,40,Public,2,Working,52.2,1,99.64
395,63,Tier3,2KW,57.9,15,436.94,2055,Low,0,1,26,Private,10,Working,70.1,0,100.0
396,57,Tier3,2KW,26.4,25,656.13,1893,Medium,1,3,14,Private,5,Working,42.6,1,100.0
397,53,Tier5,2KW,33.1,16,485.43,537,Low,0,5,38,Highway,9,Working,52.7,0,100.0
398,28,Tier1,5KW,44.2,8,489.33,735,Medium,0,4,15,Private,7,Working,59.8,0,91.56
399,64,Tier5,5KW,26.8,30,347.26,1474,Medium,1,2,35,Highway,3,Working,37.0,1,100.0
400,64,Tier2,5KW,42.7,23,625.72,1749,High,0,1,42,Public,10,Working,54.1,0,100.0
401,25,Tier5,5KW,30.2,14,510.84,1553,Low,0,2,17,Public,5,Working,36.9,0,100.0
402,59,Tier1,3KW,45.0,19,613.71,757,Medium,0,0,27,Highway,5,Not Working,160.9,0,9.17
403,24,Tier3,2KW,44.8,21,427.92,709,Low,1,3,43,Highway,3,Working,55.1,1,100.0
404,26,Tier5,4KW,34.1,31,449.8,638,Medium,1,3,4,Private,7,Working,53.8,1,100.0
405,65,Tier3,5KW,25.0,16,285.53,2221,High,1,4,3,Private,1,Working,32.6,1,100.0
406,52,Tier5,3KW,31.1,33,671.38,644,Medium,0,0,12,Highway,7,Working,55.3,0,100.0
407,50,Tier5,4KW,34.9,5,494.33,1387,Medium,0,5,22,Highway,2,Working,61.5,0,76.42
408,55,Tier5,2KW,43.9,20,672.69,802,High,1,5,14,Public,10,Not Working,163.1,1,8.41
409,60,Tier5,3KW,38.2,30,408.09,2033,High,0,5,15,Private,10,Not Working,114.1,1,53.52
410,36,Tier3,2KW,40.4,12,506.62,384,Low,0,2,25,Highway,7,Working,49.5,0,100.0
411,33,Tier1,2KW,38.5,30,569.13,682,Medium,1,5,43,Highway,9,Working,52.6,1,100.0
412,62,Tier1,5KW,43.5,34,489.58,2365,Medium,0,0,27,Private,6,Working,66.8,0,100.0
413,50,Tier2,2KW,33.0,29,410.07,1575,Low,0,3,40,Highway,7,Not Working,127.3,1,39.97
414,39,Tier1,5KW,36.6,23,393.04,1915,Medium,0,5,44,Public,10,Not Working,124.2,1,35.76
415,37,Tier3,2KW,35.3,13,408.36,2334,Low,0,0,32,Private,2,Working,58.4,0,95.84
416,39,Tier1,5KW,30.6,28,770.45,1892,Low,1,1,9,Highway,7,Working,37.3,1,100.0
417,48,Tier1,4KW,45.1,15,375.42,1936,High,0,3,2,Public,7,Working,62.2,0,100.0
418,46,Tier1,5KW,44.9,21,211.63,493,Low,1,1,8,Private,4,Working,73.7,1,100.0
419,57,Tier5,2KW,47.1,26,454.47,1496,Medium,0,2,36,Public,2,Working,64.3,0,100.0
420,46,Tier3,4KW,27.4,34,452.96,1198,Medium,0,2,30,Highway,10,Working,42.7,0,100.0
421,43,Tier3,5KW,38.5,13,412.22,379,Medium,0,1,18,Public,2,Working,46.3,0,100.0
422,29,Tier5,2KW,45.9,24,375.51,544,Medium,0,5,19,Highway,3,Working,75.7,1,100.0
423,32,Tier1,2KW,50.0,15,417.14,1735,Low,0,2,21,Public,7,Working,86.6,0,83.4
424,21,Tier5,2KW,19.9,13,291.64,2188,High,1,1,13,Private,10,Not Working,63.2,0,55.1
425,21,Tier4,2KW,35.0,6,663.42,1239,Low,1,5,10,Highway,10,Working,43.0,1,97.0
426,54,Tier1,2KW,33.1,30,479.4,1553,High,0,4,12,Highway,9,Working,42.6,0,100.0
427,52,Tier4,4KW,50.9,34,464.15,822,Low,1,2,11,Private,2,Working,67.3,1,100.0
428,45,Tier5,2KW,12.9,31,576.13,1590,Low,1,3,5,Private,3,Working,19.8,1,100.0
429,60,Tier3,4KW,24.5,13,775.19,1457,Low,1,1,15,Private,9,Working,41.6,0,100.0
430,65,Tier5,5KW,49.3,15,401.79,746,High,0,4,36,Highway,9,Working,71.8,0,97.64
431,21,Tier1,4KW,30.3,5,486.8,2279,Medium,1,0,43,Private,9,Working,49.8,0,84.44
432,36,Tier2,2KW,22.0,24,546.23,874,Medium,1,2,16,Highway,10,Not Working,74.9,1,63.49
433,59,Tier1,4KW,50.1,9,532.93,672,High,0,1,4,Private,8,Not Working,157.2,0,0.62
434,25,Tier2,2KW,20.7,22,558.57,465,Medium,0,1,15,Public,10,Not Working,72.7,0,61.5
435,42,Tier2,2KW,45.2,26,560.11,1550,Low,0,3,37,Public,9,Working,71.6,1,100.0
436,49,Tier5,2KW,19.4,12,400.66,948,Low,1,5,39,Public,7,Working,31.1,1,100.0
437,23,Tier1,5KW,20.6,31,593.42,1621,Low,0,4,29,Private,2,Not Working,82.3,1,67.33
438,32,Tier3,5KW,37.0,22,436.55,1095,Medium,1,1,41,Private,9,Working,65.0,0,100.0
439,46,Tier3,2KW,26.5,13,483.69,494,High,0,0,37,Highway,3,Working,40.0,0,100.0
440,36,Tier5,3KW,37.7,6,523.77,1858,High,0,3,9,Public,8,Not Working,109.8,1,22.65
441,57,Tier5,2KW,53.0,21,364.66,1968,High,1,3,6,Public,6,Not Working,197.3,1,0.0
442,42,Tier5,5KW,33.4,15,502.05,2244,High,1,1,8,Public,7,Working,42.5,0,100.0
443,49,Tier5,5KW,51.3,18,524.45,871,Medium,1,5,4,Highway,8,Working,85.7,0,91.34
444,34,Tier5,2KW,38.2,10,222.82,770,Low,0,2,43,Public,6,Working,60.8,0,89.76
445,48,Tier5,2KW,44.6,9,618.2,2087,Medium,0,3,15,Public,2,Working,75.2,0,78.48
446,25,Tier5,4KW,11.5,16,351.73,2090,Medium,0,2,8,Highway,3,Not Working,32.2,0,76.3
447,50,Tier1,3KW,41.4,16,482.76,2380,Medium,1,1,26,Highway,10,Working,63.7,0,100.0
448,25,Tier3,2KW,39.8,14,633.48,2439,Low,1,4,18,Public,7,Working,69.1,1,90.74
449,32,Tier4,4KW,31.4,7,528.47,1573,Medium,0,2,25,Highway,7,Working,44.1,0,95.02
450,36,Tier3,2KW,54.0,23,574.85,1940,High,0,2,8,Highway,8,Working,83.2,0,100.0
451,46,Tier2,4KW,30.1,28,583.22,1666,Medium,1,3,35,Highway,7,Not Working,119.1,1,42.69
452,46,Tier3,2KW,18.9,34,390.94,795,High,0,2,21,Highway,1,Working,27.8,0,100.0
453,41,Tier5,5KW,42.8,24,325.57,628,Low,0,4,28,Public,4,Not Working,137.2,1,31.53
454,59,Tier1,4KW,20.8,21,499.82,1326,Low,1,4,37,Highway,4,Working,26.9,1,100.0
455,56,Tier5,4KW,35.8,19,535.53,2158,Low,0,0,12,Highway,4,Working,45.9,0,100.0
456,53,Tier5,5KW,48.4,8,582.44,2047,Medium,1,2,37,Public,3,Not Working,150.6,1,2.88
457,50,Tier5,3KW,40.0,10,543.7,473,Medium,0,3,46,Public,5,Working,70.4,0,81.6
458,57,Tier5,2KW,32.5,6,391.0,1917,Medium,1,1,1,Highway,10,Working,41.6,0,96.4
459,43,Tier5,2KW,31.5,16,555.57,1452,High,0,2,3,Private,7,Not Working,124.0,0,23.24
460,30,Tier3,2KW,47.7,20,197.81,2111,Low,1,1,20,Highway,9,Working,62.4,0,100.0
461,25,Tier2,2KW,22.8,11,602.67,1923,Medium,0,4,44,Private,5,Working,31.1,0,100.0
462,56,Tier3,5KW,42.8,21,343.28,779,Low,0,4,4,Private,8,Working,56.9,1,100.0
463,54,Tier5,2KW,56.9,18,340.72,1540,Low,0,4,25,Highway,1,Working,80.8,1,100.0
464,51,Tier5,2KW,40.4,30,748.59,2407,Medium,0,0,6,Public,8,Working,58.2,0,100.0
465,30,Tier5,5KW,32.6,13,456.85,2345,Medium,0,5,47,Highway,9,Working,46.7,0,100.0
466,39,Tier1,4KW,33.4,17,419.35,2117,Low,0,3,21,Public,2,Working,47.6,1,100.0
467,52,Tier3,3KW,30.2,22,311.62,583,Low,0,0,6,Public,9,Working,37.3,0,100.0
468,21,Tier2,2KW,28.5,29,503.12,1752,Medium,1,1,28,Private,5,Working,35.1,0,100.0
469,25,Tier1,2KW,36.2,16,545.19,1366,Medium,0,4,25,Highway,2,Working,51.5,0,100.0
470,65,Tier2,3KW,41.8,17,407.86,954,Low,1,4,2,Highway,9,Working,57.6,1,100.0
471,24,Tier1,5KW,51.1,20,192.26,2207,Medium,1,0,18,Highway,8,Working,78.7,0,100.0
472,36,Tier5,2KW,15.4,21,645.19,1843,Medium,1,2,41,Private,7,Working,18.9,0,100.0
473,44,Tier2,4KW,10.6,34,415.32,2088,High,1,1,13,Public,9,Working,14.0,0,100.0
474,36,Tier2,5KW,51.3,24,412.65,2472,Low,0,5,44,Public,7,Working,86.2,1,100.0
475,22,Tier5,4KW,35.6,25,445.76,2152,Low,0,0,26,Private,1,Working,60.2,1,100.0
476,48,Tier3,3KW,36.1,28,353.38,1879,Low,0,0,46,Highway,4,Working,55.2,1,100.0
477,52,Tier1,5KW,40.0,15,602.86,901,Medium,0,2,15,Private,1,Working,71.5,0,90.5
478,47,Tier2,5KW,33.1,31,537.17,1910,Medium,0,4,14,Public,7,Working,47.1,0,100.0
479,40,Tier1,4KW,54.8,9,508.54,1521,High,0,2,30,Public,7,Working,95.2,0,66.64
480,44,Tier1,5KW,39.9,19,727.37,2436,Low,0,3,6,Public,1,Working,63.6,1,100.0
481,32,Tier1,4KW,30.5,5,366.31,309,Medium,1,0,7,Public,3,Working,41.0,0,93.4
482,55,Tier3,5KW,31.4,21,603.21,1306,Medium,0,1,12,Public,4,Working,55.3,0,100.0
483,53,Tier1,5KW,33.6,22,183.12,1366,Medium,0,2,23,Public,7,Working,59.8,0,100.0
484,53,Tier3,4KW,27.2,13,527.25,1540,High,0,1,34,Public,6,Working,37.9,0,100.0
485,63,Tier5,4KW,51.9,21,721.0,2476,High,1,5,22,Private,9,Working,75.2,1,100.0
486,57,Tier3,4KW,36.2,7,324.03,709,High,0,1,42,Public,6,Working,56.5,0,86.46
487,32,Tier5,5KW,23.3,12,647.28,594,Medium,1,3,7,Private,9,Not Working,67.8,1,52.39
488,23,Tier3,5KW,39.1,15,284.07,2085,Low,0,2,8,Public,7,Working,57.6,0,100.0
489,21,Tier3,2KW,49.4,21,699.38,1017,High,1,1,18,Public,1,Working,82.6,1,98.92
490,53,Tier5,5KW,45.6,20,394.73,2183,Medium,0,4,12,Private,8,Not Working,154.6,1,15.32
491,60,Tier1,5KW,27.4,24,361.13,1794,Medium,0,0,38,Highway,2,Working,47.3,0,100.0
492,30,Tier1,5KW,23.9,31,385.74,583,Medium,1,1,30,Public,9,Working,36.4,0,100.0
493,63,Tier4,5KW,49.3,28,453.82,1833,Medium,0,2,5,Public,10,Not Working,198.5,1,0.0
494,64,Tier3,2KW,18.8,18,431.76,1909,Low,0,5,38,Highway,4,Working,32.7,1,100.0
495,49,Tier5,3KW,38.7,26,443.72,911,High,0,0,39,Private,4,Working,53.6,0,100.0
496,33,Tier5,5KW,29.3,26,487.94,1970,Low,0,0,11,Highway,6,Working,50.7,0,100.0
497,32,Tier3,5KW,48.1,21,478.75,1339,Low,0,0,33,Public,3,Working,70.0,1,100.0
498,51,Tier3,2KW,24.5,11,450.75,2478,Low,0,3,35,Private,6,Working,32.6,0,100.0
499,22,Tier3,4KW,27.0,15,396.93,1891,Low,1,3,1,Highway,8,Working,35.5,1,100.0
500,55,Tier5,5KW,41.2,21,501.4,1053,High,0,3,23,Highway,5,Working,52.7,0,100.0
501,43,Tier5,5KW,43.0,17,495.1,2196,Medium,0,5,15,Highway,4,Working,52.7,0,100.0
502,37,Tier5,4KW,48.6,23,489.46,815,Medium,1,4,25,Private,3,Working,68.8,1,100.0
503,46,Tier2,2KW,39.7,21,449.8,2020,High,1,4,38,Highway,6,Not Working,117.7,1,39.24
504,28,Tier5,5KW,38.5,15,366.85,1043,Medium,1,4,22,Public,10,Working,62.8,0,98.0
505,49,Tier2,5KW,45.5,28,458.87,2396,Medium,1,5,23,Public,2,Working,60.5,1,100.0
506,46,Tier2,5KW,21.3,8,416.69,634,Low,1,3,19,Highway,6,Working,31.0,1,100.0
507,30,Tier5,5KW,26.2,20,202.05,2097,Medium,1,0,2,Private,8,Working,31.6,0,100.0
508,46,Tier1,3KW,22.1,25,569.92,2273,Medium,1,1,36,Highway,4,Working,39.3,1,100.0
509,54,Tier5,5KW,8.1,5,481.18,1643,Medium,0,3,22,Public,1,Working,13.1,0,100.0
510,61,Tier1,5KW,43.4,17,447.57,354,Low,0,5,19,Public,7,Working,58.7,0,100.0
511,27,Tier5,4KW,49.3,21,512.97,2492,Medium,1,4,26,Public,10,Working,67.9,1,100.0
512,24,Tier2,5KW,40.6,33,359.41,2232,Low,1,1,43,Public,1,Not Working,130.4,1,47.66
